"gameid","url","league","split","date","week","game","patchno","playerid","side","position","player","team","champion","ban1","ban2","ban3","ban4","ban5","gamelength","result","k","d","a","teamkills","teamdeaths","doubles","triples","quadras","pentas","fb","fbassist","fbvictim","fbtime","kpm","okpm","ckpm","fd","fdtime","teamdragkills","oppdragkills","elementals","oppelementals","firedrakes","waterdrakes","earthdrakes","airdrakes","elders","oppelders","herald","heraldtime","ft","fttime","firstmidouter","firsttothreetowers","teamtowerkills","opptowerkills","fbaron","fbarontime","teambaronkills","oppbaronkills","dmgtochamps","dmgtochampsperminute","dmgshare","earnedgoldshare","wards","wpm","wardshare","wardkills","wcpm","visionwards","visionwardbuys","visiblewardclearrate","invisiblewardclearrate","totalgold","earnedgpm","goldspent","gspd","minionkills","monsterkills","monsterkillsownjungle","monsterkillsenemyjungle","cspm","goldat10","oppgoldat10","gdat10","goldat15","oppgoldat15","gdat15","xpat10","oppxpat10","xpdat10","csat10","oppcsat10","csdat10","csat15","oppcsat15","csdat15"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","4","Blue","ADC","Kobbe","Splyce","Xayah","Renekton","Ryze","Kayle","Rumble","LeBlanc","34.266666666667","1","3","3","12","20","9","0","0","0","0","0","0","0","9.0720333333333","0.087548638132296","0.23346303501946","0.84630350194553","0","7.1854666666667","2","2","1","0","1","0","0","0","0","0","0","","1","15.442016666667","1","1","11","1","1","28.37335","1","0","25552","745.68093385214","0.32379142114934","0.24873487991585","9","0.26264591439689","0.071428571428571","10","0.29182879377432","2","3"," "," ","15537","322.97159533074","15125","-0.09897879025923","318","40","28","4","10.447470817121","3171","3111","60","4953","5061","-108","3136","3295","-159","85","80","5","141","141","0"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","5","Blue","Support","Norskeren","Splyce","Rakan","Renekton","Ryze","Kayle","Rumble","LeBlanc","34.266666666667","1","0","2","14","20","9","0","0","0","0","0","0","0","9.0720333333333","0","0","0.84630350194553","0","7.1854666666667","2","2","0","0","0","0","0","0","0","0","0","","1","15.442016666667","1","1","11","1","1","28.37335","1","0","4123","120.32101167315","0.052246087562567","0.10042208127874","48","1.4007782101167","0.38095238095238","19","0.55447470817121","17","17"," "," ","8938","130.39377431907","8800","0.17283950617284","20","0","0","0","0.58365758754864","2052","1998","54","2955","3055","-100","2584","2427","157","1","12","-11","5","21","-16"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","6","Red","Top","GimGoon","Funplus Phoenix","Gangplank","Pantheon","Gragas","Qiyana","Nocturne","Olaf","34.266666666667","0","0","2","6","9","20","0","0","0","0","0","0","1","9.0720333333333","0","0.20428015564202","0.84630350194553","0","7.1854666666667","2","2","0","1","0","0","0","0","0","0","1","","0","15.442016666667","0","0","1","11","0","28.37335","0","1","19874","579.98054474708","0.29589375576929","0.23814062378643","16","0.46692607003891","0.14953271028037","6","0.17509727626459","5","5"," "," ","13055","250.53968871595","12808","-0.13076474022183","291","6","4","0","8.6673151750973","2784","3872","-1088","4446","5931","-1485","4257","4539","-282","61","83","-22","100","139","-39"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","7","Red","Jungle","Tian","Funplus Phoenix","Lee Sin","Pantheon","Gragas","Qiyana","Nocturne","Olaf","34.266666666667","0","1","5","4","9","20","0","0","0","0","0","0","0","9.0720333333333","0.029182879377432","0.23346303501946","0.84630350194553","1","7.1854666666667","2","2","2","0","0","2","0","0","0","0","1","","0","15.442016666667","0","0","1","11","0","28.37335","0","1","7766","226.63424124514","0.11562397641664","0.15209537652424","32","0.93385214007782","0.29906542056075","13","0.37937743190661","9","11"," "," ","9953","160.01439688716","9100","-0.25419664268585","36","141","84","18","5.1653696498054","3187","2820","367","4897","4454","443","3662","3386","276","64","43","21","104","84","20"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","8","Red","Middle","Doinb","Funplus Phoenix","Galio","Pantheon","Gragas","Qiyana","Nocturne","Olaf","34.266666666667","0","0","5","6","9","20","0","0","0","0","0","0","0","9.0720333333333","0","0.058365758754864","0.84630350194553","0","7.1854666666667","2","2","0","0","0","0","0","0","0","0","1","","0","15.442016666667","0","0","1","11","0","28.37335","0","1","10548","307.82101167315","0.15704374236965","0.18493792093379","4","0.11673151750973","0.037383177570093","9","0.26264591439689","4","4"," "," ","11137","194.56692607004","10500","-0.28396322778345","271","9","9","0","8.1712062256809","3014","3272","-258","4848","5290","-442","4160","4763","-603","74","88","-14","128","153","-25"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","9","Red","ADC","Lwx","Funplus Phoenix","Kai'Sa","Pantheon","Gragas","Qiyana","Nocturne","Olaf","34.266666666667","0","8","5","1","9","20","2","0","0","0","0","0","0","9.0720333333333","0.23346303501946","0.087548638132296","0.84630350194553","0","7.1854666666667","2","2","0","1","0","0","0","0","0","0","1","","0","15.442016666667","0","0","1","11","0","28.37335","0","1","25146","733.8326848249","0.37438584998362","0.33658504110866","7","0.20428015564202","0.065420560747664","8","0.23346303501946","2","2"," "," ","16604","354.10972762646","16700","0.09897879025923","297","20","20","0","9.2509727626459","3111","3171","-60","5061","4953","108","3295","3136","159","80","85","-5","141","141","0"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","10","Red","Support","Crisp","Funplus Phoenix","Nautilus","Pantheon","Gragas","Qiyana","Nocturne","Olaf","34.266666666667","0","0","3","9","9","20","0","0","0","0","0","0","0","9.0720333333333","0","0","0.84630350194553","0","7.1854666666667","2","2","0","0","0","0","0","0","0","0","1","","0","15.442016666667","0","0","1","11","0","28.37335","0","1","3832","111.82879377432","0.057052675460799","0.088241037646876","48","1.4007782101167","0.44859813084112","6","0.17509727626459","12","14"," "," ","7651","92.835408560311","7400","-0.17283950617284","67","0","0","0","1.9552529182879","1998","2052","-54","3055","2955","100","2427","2584","-157","12","1","11","21","5","16"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","100","Blue","Team","Team","Splyce"," ","Renekton","Ryze","Kayle","Rumble","LeBlanc","34.266666666667","1","20","9","42","20","9"," "," "," "," ","1","1","0","9.0720333333333","0.58365758754864","0.26264591439689","0.84630350194553","0","7.1854666666667","2","2","2","2","2","0","0","0","0","0","0","12.383583333333","1","15.442016666667","1","1","11","1","1","28.37335","1","0","78915","2302.96692607"," "," ","126","3.6770428015564","1","55","1.6050583657588","50","56","0.75757575757576","0.38333333333333","66843","1298.4571984436","64250","0.12822338892661","930","199","130","25","32.947470817121","15187","14094","1093","23583","22307","1276","18408","17801","607","300","291","9","522","494","28"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","200","Red","Team","Team","Funplus Phoenix"," ","Pantheon","Gragas","Qiyana","Nocturne","Olaf","34.266666666667","0","9","20","26","9","20"," "," "," "," ","0","0","1","9.0720333333333","0.26264591439689","0.58365758754864","0.84630350194553","1","7.1854666666667","2","2","2","2","0","2","0","0","0","0","1","12.383583333333","0","15.442016666667","0","0","1","11","0","28.37335","0","1","67166","1960.0972762646"," "," ","107","3.1225680933852","1","42","1.2256809338521","32","36","0.40384615384615","0.27586206896552","58400","1052.0661478599","56508","-0.12822338892661","962","176","117","18","33.210116731518","14094","15187","-1093","22307","23583","-1276","17801","18408","-607","291","300","-9","494","522","-28"
"1071497","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071497?gameHash=639b74f1a3327b2c","WC","2019-W","43755.474050926","G","5.5","9.19","1","Blue","Top","Vizicsacsi","Splyce","Gangplank","Yuumi","Akali","Syndra","Tristana","Renekton","33.15","1","1","5","8","20","13","0","0","0","0","0","0","0","3.4994","0.030165912518854","0.090497737556561","0.99547511312217","0","9.4646","2","3","0","0","0","0","0","0","0","0","0","","0","12.8903","0","0","8","6","1","24.034883333333","2","0","14526","438.19004524887","0.24834165355946","0.19482972563077","22","0.66365007541478","0.15714285714286","6","0.18099547511312","11","11"," "," ","13377","272.81568627451","12658","-0.15285834154172","241","11","6","1","7.6018099547511","2987","3281","-294","4433","6330","-1897","3760","4102","-342","62","70","-8","95","121","-26"
"1071497","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071497?gameHash=639b74f1a3327b2c","WC","2019-W","43755.474050926","G","5.5","9.19","2","Blue","Jungle","Xerxe","Splyce","Qiyana","Yuumi","Akali","Syndra","Tristana","Renekton","33.15","1","5","3","9","20","13","1","0","0","0","0","0","0","3.4994","0.15082956259427","0.090497737556561","0.99547511312217","0","9.4646","2","3","1","3","1","0","0","0","0","0","0","","0","12.8903","0","0","8","6","1","24.034883333333","2","0","11608","350.16591251885","0.19845448950284","0.17147731972977","34","1.025641025641","0.24285714285714","20","0.60331825037707","11","11"," "," ","12293","240.11583710407","11000","0.0045558086560364","53","108","58","13","4.8567119155354","3285","3789","-504","4888","6433","-1545","3036","3541","-505","52","56","-4","87","98","-11"
"1071497","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071497?gameHash=639b74f1a3327b2c","WC","2019-W","43755.474050926","G","5.5","9.19","3","Blue","Middle","Humanoid","Splyce","Ryze","Yuumi","Akali","Syndra","Tristana","Renekton","33.15","1","8","2","3","20","13","2","0","0","0","0","0","0","3.4994","0.24132730015083","0.090497737556561","0.99547511312217","0","9.4646","2","3","1","0","0","0","0","1","0","0","0","","0","12.8903","0","0","8","6","1","24.034883333333","2","0","18044","544.3137254902","0.30848663065035","0.29465910657659","17","0.51282051282051","0.12142857142857","7","0.21116138763198","6","8"," "," ","18011","412.60452488688","15750","0.29090909090909","347","27","9","5","11.282051282051","3476","3810","-334","6798","5694","1104","4398","4876","-478","86","93","-7","149","128","21"
"1071497","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071497?gameHash=639b74f1a3327b2c","WC","2019-W","43755.474050926","G","5.5","9.19","4","Blue","ADC","Kobbe","Splyce","Jinx","Yuumi","Akali","Syndra","Tristana","Renekton","33.15","1","5","2","8","20","13","1","0","0","0","0","0","0","3.4994","0.15082956259427","0.12066365007541","0.99547511312217","0","9.4646","2","3","0","0","0","0","0","0","0","0","0","","0","12.8903","0","0","8","6","1","24.034883333333","2","0","10819","326.36500754148","0.18496546536278","0.2456492141183","8","0.24132730015083","0.057142857142857","7","0.21116138763198","1","2"," "," ","15736","343.97707390649","14350","0.0034904013961606","265","42","38","4","9.2609351432881","3260","4241","-981","5771","6209","-438","3097","3546","-449","79","84","-5","129","122","7"
"1071497","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071497?gameHash=639b74f1a3327b2c","WC","2019-W","43755.474050926","G","5.5","9.19","5","Blue","Support","Norskeren","Splyce","Thresh","Yuumi","Akali","Syndra","Tristana","Renekton","33.15","1","1","1","14","20","13","0","0","0","0","0","0","1","3.4994","0.030165912518854","0","0.99547511312217","0","9.4646","2","3","0","0","0","0","0","0","0","0","0","","0","12.8903","0","0","8","6","1","24.034883333333","2","0","3495","105.42986425339","0.059751760924571","0.093384633944575","59","1.7797888386124","0.42142857142857","12","0.36199095022624","22","23"," "," ","8668","130.76440422323","7725","0.15706806282723","17","0","0","0","0.51282051282051","2115","2251","-136","3623","3444","179","2081","2471","-390","2","17","-15","5","27","-22"
"1071497","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071497?gameHash=639b74f1a3327b2c","WC","2019-W","43755.474050926","G","5.5","9.19","6","Red","Top","Zeros","GAM Esports","Fiora","Xayah","Pantheon","LeBlanc","Jhin","Veigar","33.15","0","3","4","3","13","20","0","0","0","0","0","0","0","3.4994","0.090497737556561","0.030165912518854","0.99547511312217","0","9.4646","3","2","0","0","0","0","0","0","0","0","1","","1","12.8903","1","1","6","8","0","24.034883333333","0","2","12681","382.53393665158","0.30234609699108","0.27310525160183","20","0.60331825037707","0.17391304347826","8","0.24132730015083","9","9"," "," ","15279","330.19125188537","14753","0.15285834154172","293","47","32","3","10.25641025641","3281","2987","294","6330","4433","1897","4102","3760","342","70","62","8","121","95","26"
"1071497","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071497?gameHash=639b74f1a3327b2c","WC","2019-W","43755.474050926","G","5.5","9.19","7","Red","Jungle","Levi","GAM Esports","Lee Sin","Xayah","Pantheon","LeBlanc","Jhin","Veigar","33.15","0","3","4","5","13","20","0","0","0","0","0","1","0","3.4994","0.090497737556561","0.15082956259427","0.99547511312217","1","9.4646","3","2","3","1","2","0","1","0","0","0","1","","1","12.8903","1","1","6","8","0","24.034883333333","0","2","7804","235.41478129713","0.18606647274808","0.1807381384858","21","0.63348416289593","0.18260869565217","16","0.48265460030166","9","9"," "," ","11577","218.51704374057","10950","-0.0045558086560364","36","151","74","35","5.6410256410256","3789","3285","504","6433","4888","1545","3541","3036","505","56","52","4","98","87","11"
"1071497","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071497?gameHash=639b74f1a3327b2c","WC","2019-W","43755.474050926","G","5.5","9.19","8","Red","Middle","Kiaya","GAM Esports","Jayce","Xayah","Pantheon","LeBlanc","Jhin","Veigar","33.15","0","3","5","2","13","20","0","0","0","0","0","0","0","3.4994","0.090497737556561","0.24132730015083","0.99547511312217","0","9.4646","3","2","0","1","0","0","0","0","0","0","1","","1","12.8903","1","1","6","8","0","24.034883333333","0","2","8755","264.10256410256","0.20874064183873","0.20511487255235","19","0.57315233785822","0.16521739130435","8","0.24132730015083","9","10"," "," ","12554","247.98914027149","11750","-0.29090909090909","271","16","12","4","8.657616892911","3810","3476","334","5694","6798","-1104","4876","4398","478","93","86","7","128","149","-21"
"1071497","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071497?gameHash=639b74f1a3327b2c","WC","2019-W","43755.474050926","G","5.5","9.19","9","Red","ADC","Zin","GAM Esports","Kai'Sa","Xayah","Pantheon","LeBlanc","Jhin","Veigar","33.15","0","4","3","2","13","20","0","0","0","0","1","0","0","3.4994","0.12066365007541","0.15082956259427","0.99547511312217","0","9.4646","3","2","0","0","0","0","0","0","0","0","1","","1","12.8903","1","1","6","8","0","24.034883333333","0","2","9918","299.18552036199","0.23646941013781","0.26100421166091","12","0.36199095022624","0.10434782608696","9","0.27149321266968","2","2"," "," ","14794","315.56078431373","14300","-0.0034904013961606","295","29","16","8","9.7737556561086","4241","3260","981","6209","5771","438","3546","3097","449","84","79","5","122","129","-7"
"1071497","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071497?gameHash=639b74f1a3327b2c","WC","2019-W","43755.474050926","G","5.5","9.19","10","Red","Support","Slay","GAM Esports","Nautilus","Xayah","Pantheon","LeBlanc","Jhin","Veigar","33.15","0","0","4","4","13","20","0","0","0","0","0","1","0","3.4994","0","0.030165912518854","0.99547511312217","0","9.4646","3","2","0","0","0","0","0","0","0","0","1","","1","12.8903","1","1","6","8","0","24.034883333333","0","2","2784","83.981900452489","0.066377378284297","0.080037525699116","43","1.2971342383107","0.37391304347826","8","0.24132730015083","12","13"," "," ","7541","96.76742081448","6600","-0.15706806282723","65","0","0","0","1.9607843137255","2251","2115","136","3444","3623","-179","2471","2081","390","17","2","15","27","5","22"
"1071497","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071497?gameHash=639b74f1a3327b2c","WC","2019-W","43755.474050926","G","5.5","9.19","100","Blue","Team","Team","Splyce"," ","Yuumi","Akali","Syndra","Tristana","Renekton","33.15","1","20","13","42","20","13"," "," "," "," ","0","0","1","3.4994","0.60331825037707","0.3921568627451","0.99547511312217","0","9.4646","2","3","2","3","1","0","0","1","0","0","0","12.499316666667","0","12.8903","0","0","8","6","1","24.034883333333","2","0","58492","1764.4645550528"," "," ","140","4.2232277526395","1","52","1.5686274509804","51","55","0.52173913043478","0.40579710144928","68085","1400.2775263952","61483","0.052238058680196","923","188","111","23","33.514328808446","15123","17372","-2249","25513","28110","-2597","16372","18536","-2164","281","320","-39","465","496","-31"
